SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K01,"The diversity of First Nations Australians, their social organisation and their continuous connection to Country/Place",,Recognising that First Nations Australians include two distinct cultural groups – Aboriginal Peoples and Torres Strait Islander Peoples – and there is considerable diversity within these groups,
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K01,"The diversity of First Nations Australians, their social organisation and their continuous connection to Country/Place",,"Investigating early archaeological sites (for example, Nauwalabila, Devil’s Lair, Lake Mungo) that show the continuous connection of early First Peoples of Australia to Country/Place and the early lifestyles of First Nations Australians",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K01,"The diversity of First Nations Australians, their social organisation and their continuous connection to Country/Place",,Exploring the connection of First Nations Australians to the land and water and how they manage these resources,
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K01,"The diversity of First Nations Australians, their social organisation and their continuous connection to Country/Place",,"Investigating the diversity and significance of trade and exchange of ideas to First Nations Australians, including with groups outside Australia such as the Macassans",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K02,The causes of the establishment of the first British colony in Australia in 1788,,"Examining the journeys of one or more European explorers who sailed parts of the route to Australia, such as Vasco da Gama and Ferdinand Magellan, using navigation maps to reconstruct their journeys, in order to investigate how exploration and knowledge of routes allowed for the later feasible settlement of Australia",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K02,The causes of the establishment of the first British colony in Australia in 1788,,"Examining journeys of the Australian coastline of one or more European explorers (for example, Dirk Hartog, Abel Tasman, James Cook, Comte de la Perouse, Willem Jansz) using navigation maps to reconstruct their journeys, in order to investigate the possibility of countries settling Australia to expand their empires",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K02,The causes of the establishment of the first British colony in Australia in 1788,,"Describing the journeys of James Cook, and that of Joseph Banks, and their role in the establishment of a British colony in Australia, including reference to Cook’s “secret instructions”",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K02,The causes of the establishment of the first British colony in Australia in 1788,,"Investigating the reasons for the colonisation of Australia, including Britain needing a penal colony, the impact of the American War of Independence, the creation of a base in the global south and resources",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K03,"The experiences of individuals and groups, including military and civilian officials, and convicts involved in the establishment of the first British colony",,"Describing the events around the establishment of the First Fleet and the key people involved, such as Captain Arthur Phillip, marines, Reverend Richard Johnson and convicts",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K03,"The experiences of individuals and groups, including military and civilian officials, and convicts involved in the establishment of the first British colony",,Describing the events and experiences of groups and individuals on the journey of the First Fleet,
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K03,"The experiences of individuals and groups, including military and civilian officials, and convicts involved in the establishment of the first British colony",,Examining the wide range of crimes punishable by transportation and looking closely at the people who were transported,
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K03,"The experiences of individuals and groups, including military and civilian officials, and convicts involved in the establishment of the first British colony",,"Investigating attitudes to the poor, the treatment of prisoners and the social standing of those who travelled to Australia on the First Fleet, including families, children and convict guards",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K03,"The experiences of individuals and groups, including military and civilian officials, and convicts involved in the establishment of the first British colony",,"Investigating daily life in the Port Jackson penal settlement, the challenges experienced by the people there and how they were managed",
HASS,HASS,Year 4,Knowledge and understanding,History,AC9HS4K04,The effects of contact with other people on First Nations Australians and their Countries/Places following the arrival of the First Fleet and how this was viewed by First Nations Australians as an invasion,,"Investigating contact between First Nations Australians and people from different continents (Asia and Europe) before 1788; for example, the repulsion of the Dutch at Cape Keerweer in 1606, trade, sharing of ideas and technologies",
