SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K01,Geomorphological processes that produce different landscapes and significant landforms,,"Explaining the diversity of landscapes, such as wetlands, grasslands, forests, and cold and hot deserts, and landforms at the national scale; for example, mountains – Himalayan Mountains, Nepal; grasslands – the Steppe, central Asia; forests – Daintree, Australia; hot deserts – Gobi, China"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K01,Geomorphological processes that produce different landscapes and significant landforms,,"Explaining how tectonics, volcanism, folding, faulting, chemical weathering and physical weathering such as erosion, transportation and deposition shape places; for example, folding – MacDonnell Ranges, Northern Territory, Australia; faulting – Great Sumatran Fault (Semangko Fault), Indonesia; volcanism – Krakatoa, Indonesia"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K01,Geomorphological processes that produce different landscapes and significant landforms,,"Explaining the effects of rock type on a selected landform at the local scale; such as Fraser Island, Queensland or Twelve Apostles, Victoria; for example, sedimentary – igneous and metamorphic; chemical weathering – oxidation and solution; physical weathering – exfoliation and frost wedging"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K01,Geomorphological processes that produce different landscapes and significant landforms,,"Explaining the effects of erosion, transportation and deposition of water and wind on a selected landform at the local scale; for example, Fraser Island, Queensland, formed by wind, waves and ocean currents; the Twelve Apostles, Victoria, formed by erosion, tides and ocean currents"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K02,The location and distribution of Australia’s distinctive landscapes and significant landforms,,"Representing the distribution of Australian distinctive landscapes, such as the deserts in Central Australia, and significant landforms, such as Uluru in Central Australia"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K02,The location and distribution of Australia’s distinctive landscapes and significant landforms,,Locating iconic landscapes and landforms in Australia on a map and describing what makes them iconic
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K02,The location and distribution of Australia’s distinctive landscapes and significant landforms,,"Comparing the distribution of Australia’s distinctive landscapes with distinctive landscapes in another country; for example, grasslands in Arnhem Land in northern Australia compared to grasslands in Mongolia; tropical rainforests in northern Australia compared to forests in Laos and Cambodia"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K02,The location and distribution of Australia’s distinctive landscapes and significant landforms,,"Explaining the significance of a landform important to First Nations Australians; for example, the names, meanings and significance of the Three Sisters in the Blue Mountains, New South Wales; Budj Bim cultural landscape within Gunditjmara Country; Uluru-Kata Tjuta National Park in the Northern Territory"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K03,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Country/Place of First Nations Australians",,"Identifying the ways people value significant landscapes in Japan and China, such as Mt Fuji and the Yellow Mountains respectively, and describing what makes them important"
HASS,Geography,Year 8,Knowledge and understanding,Landscapes and landforms,AC9HG8K03,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Country/Place of First Nations Australians",,"Analysing the role of landforms and landscapes in tourism; for example, Uluru in Australia or the Himalayas in Nepal"
