SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K01,"The role of the Australian Constitution in providing the basis for Australia’s federal system of government and democratic processes, including institutions, and the process for constitutional change through a referendum",,"Understanding the aims of the founding fathers prior to Federation in writing the Australian Constitution, including the need for compromise"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K01,"The role of the Australian Constitution in providing the basis for Australia’s federal system of government and democratic processes, including institutions, and the process for constitutional change through a referendum",,"Describing the process by which referendums to change the Australian Constitution are initiated and decided, including the role of the Australian Electoral Commission, and discussing the advantages and disadvantages of having a constitution that can only be amended by referendum"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K01,"The role of the Australian Constitution in providing the basis for Australia’s federal system of government and democratic processes, including institutions, and the process for constitutional change through a referendum",,"Investigating the extent to which the Constitution upholds and enables democratic institutions and processes, including a constitutional monarchy, a federal parliamentary system with elected legislatures, protection of states’ rights and individual rights, and representation of the interests of all Australians"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K01,"The role of the Australian Constitution in providing the basis for Australia’s federal system of government and democratic processes, including institutions, and the process for constitutional change through a referendum",,"Assessing the effectiveness of the process of constitutional change and the degree to which it supports popular sovereignty through examining selected referendum proposals; for example, the successful vote on the Constitution Alteration (Aboriginals) 1967 or the unsuccessful vote on the Constitution Alteration (Establishment of Republic) 1999"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K02,"The legislative processes through which federal government policy is shaped, developed and implemented",,Locating the areas of federal government responsibility as outlined in the Constitution and methods for resolving conflicts over federal/state/territory responsibilities
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K02,"The legislative processes through which federal government policy is shaped, developed and implemented",,Charting the process of development of a policy from initial idea to enacted legislation
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Government and democracy,AC9HC9K02,"The legislative processes through which federal government policy is shaped, developed and implemented",,"Using a specific federal policy to understand and analyse the influences on policy formulation and implementation, such as political parties, interest groups, citizens, international influences and the public service"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K03,"The key features and jurisdictions of Australia’s court system, and the operations of courts and tribunals",,"Locating information about the matters that some of the different courts and tribunals deal with and how they enact the law and resolve disputes, and developing a summary for a state jurisdiction and the federal jurisdiction; for example, the Magistrates Court is the first level of the court system and most criminal cases and civil actions commence at this court"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K03,"The key features and jurisdictions of Australia’s court system, and the operations of courts and tribunals",,"Creating a visual representation of the Australian court system and each court’s jurisdiction and place in the relevant hierarchy; for example, The High Court is the highest court in Australia and decides cases of special federal significance, including challenges to the constitutional validity of laws, and hears appeals from federal, state and territory courts’ decisions"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K03,"The key features and jurisdictions of Australia’s court system, and the operations of courts and tribunals",,"Using sample cases to investigate the differences between civil and criminal law, and how the courts apply and interpret criminal laws and resolve civil disputes"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K03,"The key features and jurisdictions of Australia’s court system, and the operations of courts and tribunals",,"Exploring how court judgements impact on the development of law, such as the role of statutory interpretation and the creation of precedent; for example, the decision in the Mabo case (1992) overturned the legal concept of terra nullius and established the concept of native title"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,"Investigating the roles of judges, lawyers, court officials and juries in criminal and civil trials"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,"Comparing the rights of the accused with the rights of victims in criminal trials, and the rights of the plaintiff and of a defendant in a civil case"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,"Understanding the role of the police, including state and federal police, in enabling equal access to justice and equal treatment under the law (the rule of law)"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,"Understanding the purpose of civil remedies and the rights of appeal in both criminal and civil cases, and evaluating whether they are applied equally and deliver just outcomes"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,"Investigating potential barriers to equality of access to justice, such as education and literacy, location and proximity to legal avenues, financial constraints, race or ethnicity especially for First Nations Australians"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,Laws and citizens,AC9HC9K04,"The roles of courts, judges, lawyers and juries in trials, and the rights of the accused and the rights of victims",,Exploring how legal aid operates and how it contributes to rights of the accused or victims
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,"Citizenship, diversity and identity",AC9HC9K05,"How and why individuals and groups, including community, religious and cultural groups, participate in and contribute to civic life in Australia and to global citizenship",,"Researching the work of an Australian non-government organisation (NGO), philanthropist, community group or religious group and the extent to which they contribute to the Australian community; for example, volunteers that support communities ravaged by natural disasters such as the State Emergency Service (SES), the Salvation Army, the Red Cross, Sikh Volunteers Australia"
HASS,Civics and Citizenship,Year 9,Knowledge and understanding,"Citizenship, diversity and identity",AC9HC9K05,"How and why individuals and groups, including community, religious and cultural groups, participate in and contribute to civic life in Australia and to global citizenship",,"Researching examples of young people who are acting as global citizens, such as Malala Yousafzai and Greta Thunberg, and Australia’s Amelia Telford, Mackinley Butson and Bassam Maaliki, or UNICEF Australia’s Young Ambassadors"
