SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,"asking questions about the design of products from the local store, for example why certain packaging materials might have been selected, and how people design the text and images on the packaging to attract people’s attention"
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,"describing how community gardens, public swimming pools and parks are designed to help people stay healthy"
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,exploring how an environment such as a local playground may have shade structures to protect users and be designed to allow access for all
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,"exploring how local delivery services meet different needs of people, for example describing how gift packages can be sent to and from people who live in different locations and how online shopping items arrive at a"
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,"identifying how First Nations Australians have long designed and produced domestic items including clothing, tools and shelter, for example the Lamalama Peoples of the eastern Cape York Peninsula weave the reddish coloured fibres from Acacia latifolia alternately with white coloured fibres from Brachychiton diversifolium to produce a striped woven bag"
Technologies,Design and Technologies,Foundation,Knowledge and understanding,Technologies and society,AC9TDEFK01,"explore how familiar products, services and environments are designed by people",,person’s home
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"assembling components of systems and checking they function as planned, for example making and testing a bowling, stacking or obstacle game with discarded food containers or packaging"
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"evaluating what they have made using personal preferences, for example using a smiley face Likert scale"
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"exploring how available materials can be used or re-used in construction play, for example using blocks and rain gutters or cardboard to make a ramp to roll a ball or toy car down"
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"exploring ideas by drawing or modelling and choosing the most suitable idea, for example drawing or modelling designs for bee hotels to attract native bees to the school garden and choosing one to make, and changing perspectives from front view to plan view"
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"identifying a purpose for designing and making a solution, for example the sand keeps blowing out of the sandpit, the birds keep flying into the waste bin and taking food scraps or people with disability need to know where they can park at school"
Technologies,Design and Technologies,Foundation,Processes and production skills,Designing and making,AC9TDEFP01,"generate, communicate and evaluate design ideas, and use materials, equipment and steps to safely make a solution for a purpose",,"practising a range of technical skills safely using equipment, for example joining techniques when making a product from materials, such as a greenhouse to keep a seedling warm or a trellis for holding up tomato plants"
