SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"viewing a performance and considering how aspects of the dramatic action use elements of drama, such as symbol or movement, to make meaning; for example, a suitcase as a symbol for a person’s memories"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"investigating ways drama texts can be created and developed collaboratively to create; then reading a text to notice meaning/s created and intentions achieved through selection and combination of elements, conventions or styles"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"viewing examples of a variety of styles or forms within a style, such as historical and modern comedy forms and styles from Australia or Asia, or work that reflects “global culture”, to identify and understand how various conventions are shared and how they differ across the styles; then discussing which might be their preferred style"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"using Viewpoints to ask questions that consider contexts; for example, considering drama created in countries or regions in Asia or through collaboration between drama-makers in Asia and Australia, and considering questions such as “How does the drama relate to the social context in which it was created?”, “What cultural movements are evident in this drama?”, “What historical influences have impacted on this drama?”, “What is the actor–audience relationship in different dramatic contexts, forms and styles?”"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"viewing or reading and exploring examples of historical texts and styles from a range of cultural traditions where artists have used the conventions of contemporary performance, such as mediatisation or intertextuality, or styles such as physical theatre, non-realist or emerging/innovative forms, to affect meaning and for various purposes; then unpacking this as a foundation for their own creative process"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E01,"investigate use of elements of drama, performance skills and/or conventions to communicate and/or challenge ideas, perspectives and/or meaning in drama across cultures, times, places and/or other contexts",,"identifying conventions of a collaborative, improvised style to communicate ideas or intentions to audiences; for example, to satirise or to elicit change; then considering how they, as artists, could use these creative tools for their own purposes"
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E02,investigate the ways that drama created and/or performed by First Nations Australians celebrates and challenges multiple perspectives of Australian identity,,investigating and researching specific examples of how and why drama practitioners work collaboratively with communities to develop and present contemporary First Nations Australian theatre
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E02,investigate the ways that drama created and/or performed by First Nations Australians celebrates and challenges multiple perspectives of Australian identity,,considering how global trends in drama are influencing drama created and/or performed by First Nations Australians
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E02,investigate the ways that drama created and/or performed by First Nations Australians celebrates and challenges multiple perspectives of Australian identity,,investigating specific examples of how contemporary First Nations Australian theatre explores and challenges concepts and histories of Australia and Australian identity
The Arts,Drama,Years 9-10,Exploring and responding,,AC9ADR10E02,investigate the ways that drama created and/or performed by First Nations Australians celebrates and challenges multiple perspectives of Australian identity,,comparing and critiquing ways in which contemporary drama and cultural expressions celebrate and challenge influences on Australia's identity
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D01,develop performance skills and/or techniques to manipulate elements of drama and/or use conventions to communicate the physical and psychological aspects of roles and characters consistent with intentions,,"experimenting with, reflecting on and refining the use of styles and conventions that have been explored in class in order to shape action; for example, considering how contemporary performance, non-realistic or innovative conventions can be used to re-shape or make a new meaning for a scene from a classic text; then workshopping the conventions and forms of comedy and shaping them into a short scene or applying them to a short piece of text"
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D01,develop performance skills and/or techniques to manipulate elements of drama and/or use conventions to communicate the physical and psychological aspects of roles and characters consistent with intentions,,using analysis of examined text and performances to provide information for exploring and refining the implied or underlying aspects of character and dramatic action in a text or devised action
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D01,develop performance skills and/or techniques to manipulate elements of drama and/or use conventions to communicate the physical and psychological aspects of roles and characters consistent with intentions,,refining their skills of voice/vocalisation through warm-ups or exercises focusing on character and delivery or movement
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D02,"reflect on their own and others’ drama or practices to refine and inform their use of elements of drama, conventions and/or approaches to shape and sustain dramatic action",,comparing use of conventions to explore and challenge power and oppression in a range of performance styles
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D02,"reflect on their own and others’ drama or practices to refine and inform their use of elements of drama, conventions and/or approaches to shape and sustain dramatic action",,"analysing and making choices about how to manipulate elements of drama and experimenting with the application of conventions, such as subtext or beats, to affect meaning, focus action or shape a scene"
The Arts,Drama,Years 9-10,Developing practices and skills,,AC9ADR10D02,"reflect on their own and others’ drama or practices to refine and inform their use of elements of drama, conventions and/or approaches to shape and sustain dramatic action",,"shaping their use of elements of drama, conventions and styles to achieve an intended meaning or effect"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"using a teacher-provided framework such as stimulus material (imagery, text, questions, form/style, conventions, character list, narrative outline) and working collaboratively to devise drama in response to the framework; for example, drama that explores a theme such as solidarity, “my place”, or responds to issues identified from another learning area"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"considering contexts such as audiences, viewpoints, intentions or purposes, style/form, as part of planning interpretations of scripted drama"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"conveying the tensions in stories, ideas, characters, relationships, actions and dialogue through manipulation of elements of drama, such as language, movement and symbol, to engage audiences and elicit responses"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"devising drama that presents a range of perspectives or responses to an event, question or situation; for example, presenting the same story from the perspective of different characters, using non-linear structures or conventions such as narrator/chorus, or introducing a new character to disrupt “agreed” understandings"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"scripting scenes initially developed through improvisation or process drama and using play-building techniques to develop the scenes; for example, scenes for a music theatre work"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C01,"improvise and devise drama, and interpret scripted drama, using elements of drama and conventions to shape and manipulate dramatic action and convey intended ideas, perspectives and/or meaning",,"considering use of props, set items or digital tools to enhance communication of meaning in their drama"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,"evaluating how ideas, emotions and audience response can be used to refine the drama or their use of performance skills"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,"reflecting on and evaluating how successfully their intentions/purposes, clear action and meaning, and effects were achieved in context, through use of the elements, conventions, performance skills and/or design, and deciding what can be learnt from this for future dramatic practice"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,"focusing and strengthening the dramatic action by manipulating pace in movement and dialogue, cues, vocal tone, physical proximity between characters and transitions"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,collaborating as a member of a drama team by directing the blocking and staging of dramatic action to communicate intended meaning(s) for an audience
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,"collaborating to interpret drama and when preparing for production; for example, taking on roles such as stage manager, sound or lighting designer, props, costumes, performer, writer, publicity/marketing, front-of-house or director"
The Arts,Drama,Years 9-10,Creating and making,,AC9ADR10C02,rehearse and refine drama making deliberate aesthetic choices to unify dramatic meaning,,"considering the impact of design elements such as costume, prop, set, lighting, sound or technologies on meaning and aesthetic effect"
