SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K01,"A local individual, group, place or building and the reasons for their importance, including social, cultural or spiritual significance",,"Suggesting reasons for the location of a local landmark before searching for resources that provide an explanation; for example, community building, statue or war memorial",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K01,"A local individual, group, place or building and the reasons for their importance, including social, cultural or spiritual significance",,"Investigating the history of a chosen person, building, site or place in the local community, using provided sources (for example, the internet, books, newspapers, community information guides, audio-visual material, digital sources, photographs) and relating a story that these reveal about the past",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K01,"A local individual, group, place or building and the reasons for their importance, including social, cultural or spiritual significance",,"Discussing why a particular site has heritage significance or cultural value for present generations; for example, it provides a record of a significant historical event, has aesthetic value, reflects the community’s identity",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K01,"A local individual, group, place or building and the reasons for their importance, including social, cultural or spiritual significance",,"Identifying and visiting, where appropriate, local sites, places and landscapes of significance to First Nations Australians; for example, engraving sites, rock paintings, natural sites or features such as the creeks or mountains",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K01,"A local individual, group, place or building and the reasons for their importance, including social, cultural or spiritual significance",,"Identifying and designing a local historical tour of a building or site; for example, one related to a particular cultural group",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K02,"How technological developments changed people’s lives at home, and the ways they worked, travelled and communicated",,"Examining changes in technologies over several generations by comparing past and present objects and photographs, and discussing how these changes have shaped people’s lives; for example, changes to land, air and sea transport; the introduction of transistors, television and FM radio moving to digital streaming, including how people communicated over long distances",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K02,"How technological developments changed people’s lives at home, and the ways they worked, travelled and communicated",,"Identifying, through questioning adults, the communication, work and transport technologies used in the childhoods of their grandparents or familiar elders",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K02,"How technological developments changed people’s lives at home, and the ways they worked, travelled and communicated",,Suggesting what their pattern of visits to places might have been one or 2 generations ago and comparing this to their current pattern,
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K02,"How technological developments changed people’s lives at home, and the ways they worked, travelled and communicated",,"Identifying the technologies used by local First Nations Australians for aspects of daily life such as providing food, shelter and transportation",
HASS,HASS,Year 2,Knowledge and understanding,History,AC9HS2K02,"How technological developments changed people’s lives at home, and the ways they worked, travelled and communicated",,"Identifying the ways current communication and transport technologies impact on our interconnections with other places; for example, online communication, accessibility to other places through different types of transport",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K03,"How places can be spatially represented in geographical divisions from local to regional to state/territory, and how people and places are interconnected across those scales",,"Identifying where they live in Australia, including in relation to their nearest capital city, the region and state/territory on a map and a globe",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K03,"How places can be spatially represented in geographical divisions from local to regional to state/territory, and how people and places are interconnected across those scales",,"Investigating the places locally and at a broader scale that they and their families visit for shopping, health, recreation, religious or ceremonial activities, or other reasons",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K03,"How places can be spatially represented in geographical divisions from local to regional to state/territory, and how people and places are interconnected across those scales",,"Identifying links they and other people in their community have with people and places at the regional and/or state/territory scale; for example, where produce in their supermarket comes from or produce from their farms goes to, relatives they visit, places they go for holidays",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K03,"How places can be spatially represented in geographical divisions from local to regional to state/territory, and how people and places are interconnected across those scales",,"Describing how communication and transport technologies connect their place to other places at the regional and/or state/territory level; for example, online communication, phone, road, rail, planes, ferries",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K04,The interconnections of First Nations Australians to a local Country/Place,,"Listening to stories connecting local First Nations Australians with the land, sea, waterways, sky and animals of their Country/Place",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K04,The interconnections of First Nations Australians to a local Country/Place,,"Liaising with community to identify original language groups of First Nations Australians who belong to the local area and exploring the relationship between language, Country/Place and spirituality (this is intended to be a local area study with a focus on one language group; however, if information or sources are not readily available, another representative area may be studied)",
HASS,HASS,Year 2,Knowledge and understanding,Geography,AC9HS2K04,The interconnections of First Nations Australians to a local Country/Place,,"Discussing when to use Acknowledgement of Country and Welcome to Country at ceremonies and events to respectfully recognise the Country/Place and Traditional Owners and Custodians of the land, sea, waterways, and sky",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S01,"Develop questions about objects, people, places and events in the past and present",,"Developing inquiry questions about a historical site; for example, “What does it look like now?”, “What condition is it in?”, “What was its purpose?”, “How might its use have changed?”, “How was it built/created?”, “Who built it?”, “How is it now used?”, “Why is it important?”, “Was/is it used by different groups of people?’",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S01,"Develop questions about objects, people, places and events in the past and present",,"Developing inquiry questions about places; for example, “What are the features of the place?”, “How far away is it?”, “How easy is it to get to?”, “How am I connected to it?”, “How is it connected to other places?”",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S01,"Develop questions about objects, people, places and events in the past and present",,"Posing questions using the stems: “How do I feel about …?”, ‘What would it be like to …?” and “What effect …?”",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S02,"Collect, sort and record information and data from observations and from sources provided, including unscaled timelines and labelled maps or models",,"Collecting information from sources and observations relevant to learning about the past (for example, photographs, interviews, newspapers, stories, and place and street names in maps) and relevant to learning about places (for example, surveying peers, satellite images, diagrams, field photographs, and observations of monuments, built and non-built historical landmarks, middens, remnants of native vegetation and old building remains), and identifying relevant information",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S02,"Collect, sort and record information and data from observations and from sources provided, including unscaled timelines and labelled maps or models",,"Creating pictorial maps with annotations to show historical sites or places they are connected to, incorporating symbols to show locations of objects, places or significant features",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S02,"Collect, sort and record information and data from observations and from sources provided, including unscaled timelines and labelled maps or models",,"Locating the places they are connected to, such as through family, travel or friends, or the places they visit for shopping, recreation or other reasons on a print, electronic or wall map",
HASS,HASS,Year 2,Skills,Questioning and researching,AC9HS2S02,"Collect, sort and record information and data from observations and from sources provided, including unscaled timelines and labelled maps or models",,"Ordering key events in the history of the local community or in its development, using formats such as unscaled timelines, slideshows or stories; for example, the history of a person, place or building, or the developmental stages of telecommunications technologies",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S03,"Interpret information and data from observations and provided sources, including the comparison of objects from the past and present",,"Interpreting distance on maps using terms such as “distant”, “close”, “local”, “many hours in a bus/car/plane” and “walking distance” to decide on the accessibility of different features and places",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S03,"Interpret information and data from observations and provided sources, including the comparison of objects from the past and present",,"Interpreting geographic maps, concept maps, and other digital or visual displays to explore system connections; for example, places their classmates are connected to, where some food comes from, how First Nations Australians’ songlines connect places",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S03,"Interpret information and data from observations and provided sources, including the comparison of objects from the past and present",,"Interpreting symbols and codes that provide information, such as map legends",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S03,"Interpret information and data from observations and provided sources, including the comparison of objects from the past and present",,"Identifying how objects and activities are similar or different depending on conditions in local and distant places (for example, clothes, transport, technology)",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S04,"Discuss perspectives related to objects, people, places and events",,"Discussing why some places are considered special or significant by others, such as parents, First Nations Australians, grandparents or familiar elders, friends and returned soldiers",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S04,"Discuss perspectives related to objects, people, places and events",,"Examining the points of view of older generations about changes over time; for example, changes to the natural or built environment, changes to daily living",
HASS,HASS,Year 2,Skills,"Interpreting, analysing and evaluating",AC9HS2S04,"Discuss perspectives related to objects, people, places and events",,"Exploring how the same place has significance to different groups for different reasons; for example, traditional meeting places for First Nations Australians within an urban area that include buildings or monuments that are important to other cultural groups.",
HASS,HASS,Year 2,Skills,Concluding and decision-making,AC9HS2S05,Draw conclusions and make proposals,,"Listing what makes a person, place or building significant and drawing conclusions about how people were, or are, connected to a local place and other places in the region and/or state/territory",
HASS,HASS,Year 2,Skills,Concluding and decision-making,AC9HS2S05,Draw conclusions and make proposals,,Creating a Venn diagram or table that shows aspects of continuity or change in the local area or technology over time,
HASS,HASS,Year 2,Skills,Concluding and decision-making,AC9HS2S05,Draw conclusions and make proposals,,"Discussing how change in one aspect of technology impacted on the way people worked, travelled, communicated or played in the past",
HASS,HASS,Year 2,Skills,Concluding and decision-making,AC9HS2S05,Draw conclusions and make proposals,,"Identifying how knowledge of special places and natural systems in their local area contributes to behaviour, and ideas about how to care for these places and to preserve their significance",
HASS,HASS,Year 2,Skills,Concluding and decision-making,AC9HS2S05,Draw conclusions and make proposals,,Using their knowledge about a familiar place or site to imagine how it might change in the future and how they can influence a positive future for it,
HASS,HASS,Year 2,Skills,Communicating,AC9HS2S06,"Develop narratives and share observations, using sources, and subject-specific terms",,"Developing narratives drawing on ideas in sources, such as a comparison of past and present daily life;",
HASS,HASS,Year 2,Skills,Communicating,AC9HS2S06,"Develop narratives and share observations, using sources, and subject-specific terms",,Sharing observations using sources such as how access to and use of a place has changed over time,
HASS,HASS,Year 2,Skills,Communicating,AC9HS2S06,"Develop narratives and share observations, using sources, and subject-specific terms",,"Sharing with their teacher, other students and members of their family what they know about the past, using terms in speech and writing to denote the passing of time (for example, “in the past”, “years ago”, “the olden days”, “in the future”) and to describe direction and location of a place (for example, “north”, “south”, “opposite”, “near”, “far”)",
