SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,"Describing how animals, including humans, obtain their food from plants and other animals"
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,"Observing living things in a local habitat and categorising them as producers, consumers or decomposers"
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,Researching the different types of decomposers and their importance within a habitat
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,Representing feeding relationships of producers and consumers as a food chain and comparing food chains across different habitats
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,Recognising how first nations australians perceive themselves as being an integral part of the environment
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,"Investigating the impact of introduced predators, such as foxes, on small mammal species in australia"
Science,Science,Year 4,Science understanding,Biological sciences,AC9S4U01,"Explain the roles and interactions of consumers, producers and decomposers within a habitat, and how food chains represent feeding relationships",,"Researching how the removal of a food source from within a habitat, such as through an insect or rodent infestation, affected other living things within that habitat"
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,"Identifying everyday examples of precipitation (rain or snow), evaporation (wet washing or paint drying) and condensation of water (water droplets on a cold water bottle)"
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,"Identifying local water sources and exploring how they change over time, such as rain puddles that evaporate or a local creek that flows faster after rain"
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,Exploring where tap water comes from and predicting what happens to water that goes down the drain
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,"Exploring a game or simulation of the water cycle, identifying key processes and creating their own representation of the water cycle"
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,"Recognising that clouds are tiny water droplets suspended in air, observing a 'cloud in a bottle' demonstrated by a teacher and discussing what conditions are needed for clouds to form and for rain or snow to fall"
Science,Science,Year 4,Science understanding,Earth and space sciences,AC9S4U02,"Identify sources of water, and describe key processes in the water cycle, including movement of water through the sky, landscape and ocean; precipitation; evaporation; and condensation",,Exploring first nations australians' connections with and valuing of water and water resource management
