SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E01,"explore where, why and how people across cultures, communities and/or other contexts experience visual arts",,"investigating a diverse range of artworks made by living Australian artists; for example, artworks from a local, national, state or regional collection"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E01,"explore where, why and how people across cultures, communities and/or other contexts experience visual arts",,"exploring when, where, how and why First Nations Australians use visual arts, crafts and designs to share knowledge about cultures; for example, during celebrations such as Aboriginal Children's Week, NAIDOC week, Reconciliation Week or to acknowledge significant occasions such as Sorry Day"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E01,"explore where, why and how people across cultures, communities and/or other contexts experience visual arts",,"using Viewpoints to co-develop questions to explore and investigate ideas and understandings about artworks, craft works or designs; for example, “What do I think is the story in this artwork?”, “What do I recognise in this artwork?”"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E01,"explore where, why and how people across cultures, communities and/or other contexts experience visual arts",,"using Viewpoints to co-develop questions to explore an artist and their practice; for example, “Who is the artist?”, “When and where was this artwork created?”, “What materials and techniques might this artist have used?”"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E01,"explore where, why and how people across cultures, communities and/or other contexts experience visual arts",,"identifying similarities and differences in artworks that represent subject matter or ideas they may be exploring in other learning areas; for example, exploring artworks that represent significant events from different times such as celebrations, or subject matter such as living creatures and their relationships with their environment"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E02,explore examples of visual arts created by First Nations Australians,,exploring how artworks created by First Nations Australian artists feature places as a way to show us why where we are is a part of who we are
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E02,explore examples of visual arts created by First Nations Australians,,"identifying where they might experience First Nations Australians’ cultural expressions in their lives and communities and as part of state and national events, taking notice of ways that artists observe protocols and respect Elders or knowledge holders"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E02,explore examples of visual arts created by First Nations Australians,,"listening to the voices of First Nations Australian artists as they describe the importance of Country/Place to their art-making; for example, through direct engagement or using resources created or co-created by First Nations Australians"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E02,explore examples of visual arts created by First Nations Australians,,"observing how visual conventions are used in artworks and designs created by First Nations Australians; for example, exploring colours, symbols and patterns used in artworks with representatives of the First Nations Australian community or through resources that are created or co-created by First Nations Australians"
The Arts,Visual Arts,Years 1-2,Exploring and responding,,AC9AVA2E02,explore examples of visual arts created by First Nations Australians,,"exploring artworks that represent First Nations Australians’ interpretations of the night sky, co-creating symbols and/or designs to represent shapes and patterns that can be seen at different times of the year with First Nations Australians who have cultural authority"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"playing with a range of natural and/or constructed materials to experiment with visual conventions and visual arts processes; for example, creating mud sculptures, or using sticks, leaves and playdough to explore texture"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"unpacking a surprise bag of everyday tools and materials, and working silently in small groups to make something within limitations; for example, using materials of only one colour or making sculptural forms from paper or cardboard using only folding and tearing processes"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"using Viewpoints to develop questions to reflect on their arts experiences; for example, “What was challenging about working in a limited timeframe?”, “What was something new that I discovered about the material?”, “What failures led to new discoveries?”"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"identifying the difference between open lines and closed shapes; digitally filling a selection or colour block using a collage of closed shapes to form silhouettes of recognisable objects, people or other living things"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"examining artworks and trialling “layer + layer + layer” as a way of building surfaces, colour, texture and interest; for example, experimenting to create a layered world with pastels, then watercolour, ink and wax, and once the experiment is completed, identifying how each material could be used in a future artwork"
The Arts,Visual Arts,Years 1-2,Developing practices and skills,,AC9AVA2D01,"experiment and play with visual conventions, visual arts processes and materials",,"exploring visual conventions using a wide range of materials; for example, creating lines using media such as pastels, chalk, paint, ripped paper, textiles and markers; or going on a “line hunt” to identify and photograph the different lines they see around their school environment using a digital camera, or creating rubbings"
The Arts,Visual Arts,Years 1-2,Creating and making,,AC9AVA2C01,"use visual conventions, visual arts processes and materials to create artworks",,"using a combination of chaotic/accidental mark-making with more detailed intentional mark-making; for example, using blobs of paint with added outlines and detail, and using imagination and creativity to build on the shapes to see what emerges"
The Arts,Visual Arts,Years 1-2,Creating and making,,AC9AVA2C01,"use visual conventions, visual arts processes and materials to create artworks",,"using Viewpoints to develop questions as they experiment with arrangement and rearrangement to shuffle visual conventions, subject matter and materials around a designated area and to deliberately change the meaning of a visual story; for example, “What happens if I make the subject fill the page?” or “Can I change the meaning of my work by using darker or lighter tones?”"
The Arts,Visual Arts,Years 1-2,Creating and making,,AC9AVA2C01,"use visual conventions, visual arts processes and materials to create artworks",,"using visual brainstorming to build ideas for artworks and using Viewpoints to develop questions to push ideas further; for example, “What happens if I combine these ideas?”, “How can I adapt this idea?”, “What happens if I remove part of this design?”"
The Arts,Visual Arts,Years 1-2,Creating and making,,AC9AVA2C01,"use visual conventions, visual arts processes and materials to create artworks",,"creating a relief print through nature-printing, or creating collagraphs by creating a raised textured surface by using glue, thread/string and textured paper to create monoprints; cutting these shapes out and making a collage to create a recognisable form, such as a face or an animal"
The Arts,Visual Arts,Years 1-2,Creating and making,,AC9AVA2C01,"use visual conventions, visual arts processes and materials to create artworks",,"using 3D construction (sculpture) methods to represent subject matter or ideas being explored in another learning area; for example, building on their understanding of living things as a starting point to use modelling materials such as potato clay and found objects to represent the life cycle of an insect"
