SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Science,Year 5,Science understanding,Biological sciences,AC9S5U01,Examine how particular structural features and behaviours of living things enable their survival in specific habitats,,"Identifying physical and behavioural characteristics that enable a plant or animal to survive, such as being able to see in dim light and being nocturnal"
Science,Science,Year 5,Science understanding,Biological sciences,AC9S5U01,Examine how particular structural features and behaviours of living things enable their survival in specific habitats,,"Exploring features of plants and animals that enable them to survive in australia's desert environments, such as bottle (or boab) trees and the water-holding frog"
Science,Science,Year 5,Science understanding,Biological sciences,AC9S5U01,Examine how particular structural features and behaviours of living things enable their survival in specific habitats,,Investigating how camouflage is used by animals to hide from predators and to ambush prey
Science,Science,Year 5,Science understanding,Biological sciences,AC9S5U01,Examine how particular structural features and behaviours of living things enable their survival in specific habitats,,"Using physical or digital simulations to explore how the shape of animals' body parts, such as the beak of a particular bird species, influence their ability to find food and survive in a given environment"
Science,Science,Year 5,Science understanding,Biological sciences,AC9S5U01,Examine how particular structural features and behaviours of living things enable their survival in specific habitats,,Investigating first nations australians' knowledges of the structural features of certain species and how those features can be exploited
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,"Identifying types of weathering caused by mechanical means, such as by wind abrasion, cycles of extreme heat or cold and frost wedging; and biological means, such as by plants and tree roots"
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,"Exploring how erosion can be caused by moving air or moving water and how substances, such as surface soil, are relocated and identifying examples of erosion on a local or regional scale"
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,Analysing the difference between weathering and erosion and comparing the timescales over which these processes can occur
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,Modelling the effects of erosion on a simulated landscape and exploring factors that mitigate its effects
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,Investigating how humans have changed local landscapes and predicting the effect these changes might have on rates of erosion
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,Considering how first nations australians are impacted by the rapid erosion of sand dunes and the resulting effect of saltwater on culturally significant freshwater swamps
Science,Science,Year 5,Science understanding,Earth and space sciences,AC9S5U02,"Describe how weathering, erosion, transportation and deposition cause slow or rapid change to earth's surface",,"Considering the effects of significant rainfall, such as a monsoon, on the transportation and deposition of river sediments in the asia-pacific region"
