SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E01,"investigate performers’ and/or choreographers’ use of elements of dance, choreographic devices, genre- or style-specific techniques, conventions and/or production elements to communicate and/or challenge ideas, perspectives and/or meaning in dance across cultures, times, places and/or other contexts",,"investigating specific examples of how and why dance practitioners work collaboratively with communities, such as communities in Australia with cultural links to countries and/or regions in Asia"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E01,"investigate performers’ and/or choreographers’ use of elements of dance, choreographic devices, genre- or style-specific techniques, conventions and/or production elements to communicate and/or challenge ideas, perspectives and/or meaning in dance across cultures, times, places and/or other contexts",,"investigating how and why choreographers work with communities to advocate for sustainable ways of living, social justice and recognition of people or events"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E01,"investigate performers’ and/or choreographers’ use of elements of dance, choreographic devices, genre- or style-specific techniques, conventions and/or production elements to communicate and/or challenge ideas, perspectives and/or meaning in dance across cultures, times, places and/or other contexts",,"investigating why and how different traditions, styles and contexts affect the experience and interpretation of a dance work and taking this into account when choreographing and performing; for example, using Viewpoints to explore questions such as “What meaning is intended by the choreographer?”, “What cultural traditions are represented in this dance?” or “How does this work relate to my culture? To my life?”"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E01,"investigate performers’ and/or choreographers’ use of elements of dance, choreographic devices, genre- or style-specific techniques, conventions and/or production elements to communicate and/or challenge ideas, perspectives and/or meaning in dance across cultures, times, places and/or other contexts",,"extending their movement vocabulary as they explore their own stylistic preferences and personal identity; for example, using analysis of dance styles from a range of cultures they identify with or dance styles from different times to inform their choreographic practice"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E01,"investigate performers’ and/or choreographers’ use of elements of dance, choreographic devices, genre- or style-specific techniques, conventions and/or production elements to communicate and/or challenge ideas, perspectives and/or meaning in dance across cultures, times, places and/or other contexts",,"analysing use of elements of dance in different genres/styles, such as styles that feature in popular culture or from a country or region in Asia, as a stimulus for choreography or to inform performance of a learnt work"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E02,investigate the ways First Nations Australian choreographers and/or performers celebrate and challenge multiple perspectives of Australian identity through dance,,"evaluating ways that First Nations Australian performers and/or choreographers are working respectfully and collaboratively with communities to explore local histories, cultures and identities"
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E02,investigate the ways First Nations Australian choreographers and/or performers celebrate and challenge multiple perspectives of Australian identity through dance,,investigating dance works that challenge our understandings about “first contacts” between the First Nations Peoples of Australia and people from Britain or Europe
The Arts,Dance,Years 9-10,Exploring and responding,,AC9ADA10E02,investigate the ways First Nations Australian choreographers and/or performers celebrate and challenge multiple perspectives of Australian identity through dance,,"exploring the ways that First Nations Australian choreographers and/or performers use their practice to communicate ideas, messages and lived experiences to the broader community"
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D01,"develop and refine safe dance practice, expressive and technical skills and genre- or style-specific techniques",,"refining technical skills in response to self-reflection to develop safe dance practice and control, accuracy, strength, balance, alignment, flexibility, endurance, coordination and articulation"
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D01,"develop and refine safe dance practice, expressive and technical skills and genre- or style-specific techniques",,using experimentation and improvisation to develop techniques for executing expressive skills in a range of genres and/or styles
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D01,"develop and refine safe dance practice, expressive and technical skills and genre- or style-specific techniques",,practising and refining technical skills to develop proficiency in genre- and style-specific techniques
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D02,"reflect on own and others’ use of the elements of dance, choreographic devices, structure, genre- or style-specific techniques and/or technical and expressive skills to inform their choreographic or performance choices",,"using questions based on Viewpoints to reflect on and evaluate use of forms and elements; for example, “How can I use and manipulate the elements of space and dynamics to convey my ideas?”"
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D02,"reflect on own and others’ use of the elements of dance, choreographic devices, structure, genre- or style-specific techniques and/or technical and expressive skills to inform their choreographic or performance choices",,"evaluating choreographic and/or performance choices; for example, “How successful were the dancers in conveying the choreographer’s stated intent?” or “What was the impact of the performer’s choice to use gesture to communicate emotion?”"
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D02,"reflect on own and others’ use of the elements of dance, choreographic devices, structure, genre- or style-specific techniques and/or technical and expressive skills to inform their choreographic or performance choices",,"documenting their creative process, including the use of analysis and evaluation strategies, in reflective records"
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D02,"reflect on own and others’ use of the elements of dance, choreographic devices, structure, genre- or style-specific techniques and/or technical and expressive skills to inform their choreographic or performance choices",,improvising using the elements of dance and analysing movement choices to reflect their individuality and to clarify their choreographic intent
The Arts,Dance,Years 9-10,Developing practices and skills,,AC9ADA10D02,"reflect on own and others’ use of the elements of dance, choreographic devices, structure, genre- or style-specific techniques and/or technical and expressive skills to inform their choreographic or performance choices",,"considering how they can use the elements of dance and choreographic devices to reflect ways that meaning and experiences, political statements, critical theories or emotions influence and shape their approach to dance"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,"experimenting with ways to use and combine choreographic devices, such as addition and diminution, force and tempo or by using different body parts"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,"using questions based on Viewpoints relating to forms and elements; such as “How can I use and manipulate the elements of space and dynamics to convey my ideas?”, for example, when choreographing a dance that conveys ideas, perspectives or meaning about identity, belonging or a social justice issue"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,"investigating the use of the elements of dance in works of artists from different cultures, times and places, and adapting dance ideas to create movements that represent a synthesis of influences and present a personal meaning or perspective, using respectful dance practice"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,developing movement motifs and using choreographic devices or manipulating the elements of dance in innovative ways to communicate their choreographic intent
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,"using motifs from a known dance as the starting point for their own choreography; for example, identifying and improvising on movements from a dance being shared via a social media platform to develop ideas that can be extended and structured into new work"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C01,"choreograph dance that communicates ideas, perspectives and/or meaning by selecting and manipulating elements of dance, choreographic devices and/or structure",,"using a style-specific form such as a form associated with a culturally specific dance genre/style, to structure a dance"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C02,"apply technical and expressive skills and genre- or style-specific techniques to enhance communication of ideas, perspectives and/or meaning",,applying knowledge of the structure and function of the musculoskeletal system to execute movements safely and prevent injury to themselves and others
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C02,"apply technical and expressive skills and genre- or style-specific techniques to enhance communication of ideas, perspectives and/or meaning",,"using observations/analysis of a dance in a selected genre/style to identify characteristic techniques, building ability to execute the technical and expressive skills using safe dance practice over time and applying it to enhance performance of dances"
The Arts,Dance,Years 9-10,Creating and making,,AC9ADA10C02,"apply technical and expressive skills and genre- or style-specific techniques to enhance communication of ideas, perspectives and/or meaning",,"seeking feedback on their choreography and performance; for example, using Viewpoints to frame questions such as “What emotion did you feel most strongly as you viewed the dance?” and using the feedback to refine use of technical and expressive skills"
The Arts,Dance,Years 9-10,Presenting and performing,,AC9ADA10P01,"rehearse and perform dance for audiences, using technical and expressive skills and genre- or style-specific techniques",,"planning how they can enter and leave the performance space in ways that are consistent with genre/style, mood or ideas conveyed in a dance"
