SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K01,"analyse how people in design and technologies occupations consider ethical and sustainability factors to design and produce products, services and environments",,"analysing the ethical and social requirements when designing solutions for cultural groups including their involvement and consultation, for example designing a solution with community members from other cultural backgrounds or those who usually communicate in a language other than English"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K01,"analyse how people in design and technologies occupations consider ethical and sustainability factors to design and produce products, services and environments",,"comparing the design and production of products, services and environments in Australia and a country in Asia by identifying needs and opportunities for design and enterprise, for example design, promotion and marketing of a Western Australian wheat variety especially bred and grown for the making of udon noodles in Japan"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K01,"analyse how people in design and technologies occupations consider ethical and sustainability factors to design and produce products, services and environments",,"investigating traditional and contemporary design and technologies, including from a country in Asia, and predicting how they might change or be sustained in the future in response to technological, environmental or economic change, for example the production of contemporary textile designs using traditional batik techniques and modern dyes in Indonesia"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K01,"analyse how people in design and technologies occupations consider ethical and sustainability factors to design and produce products, services and environments",,researching current information on animal welfare when designing an animal shelter or researching intellectual property or the significance of offshore manufacturing in a country in Asia when designing a 3D printed product
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K01,"analyse how people in design and technologies occupations consider ethical and sustainability factors to design and produce products, services and environments",,"researching the rights and responsibilities of those working in design and technologies occupations, for example taking into account First Nations Australian protocols and Indigenous cultural and intellectual property rights"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K02,analyse the impact of innovation and the development of technologies on designed solutions for global preferred futures,,"analysing competing factors, including social and ethical factors, that influence the design of services for First Nations Australian communities in areas classified as remote, for example a natural disaster warning system for the Koeybuway and Moegibuway Peoples of Saibai Island, who are vulnerable to flooding and rising sea levels"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K02,analyse the impact of innovation and the development of technologies on designed solutions for global preferred futures,,"considering factors that impact on innovation, for example developing novel ideas, responding quickly to change, creating a point of differentiation, adding value for society, reducing costs and improving efficiency"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K02,analyse the impact of innovation and the development of technologies on designed solutions for global preferred futures,,"investigating influences impacting on manufactured products and processes such as historical developments, societal change, new materials, accessibility guidelines, control systems or biomimicry, for example researching the development of Velcro, which was inspired by burrs, or researching contemporary designers who use new materials to design and produce innovative products"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K02,analyse the impact of innovation and the development of technologies on designed solutions for global preferred futures,,"investigating techniques used by land managers for managing and reducing bushfires in forests, for example techniques used by local First Nations Australians or smart technologies such as Internet of Things (IoT) sensors, artificial intelligence, cameras and drones"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies and society,AC9TDE8K02,analyse the impact of innovation and the development of technologies on designed solutions for global preferred futures,,"investigating traditional, contemporary and emerging design and technologies, including from a country in Asia, and the need for more sustainable patterns of living, and predicting how they might change in the future in response to social, technological, environmental or economic change, for example the diversity of house design or waste management practices"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"analysing how wind turbines harness the motion of propellers to transform wind energy into electricity, and how this energy is used to sustainably power communities classified as remote, such as on Waiben (Thursday Island) in the Torres Strait Islands and in Gawa on Elcho Island near the northern Arnhem Land coast"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"calculating an engineered system’s outputs, for example speed, brightness of light, volume of sound to determine when the system might fail"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"experimenting to select the most appropriate principles and systems on which to base design ideas, for example testing structural components for strength"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"experimenting with control systems to understand motion, for example programming a microcontroller or an object-based programming application to control a system such as a remote-controlled car or robotic arm"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"investigating components, tools and equipment in terms of force, motion or energy, for example testing the durability of batteries or determining the effective range of wireless devices"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"investigating the technologies in a control system for an identified need or opportunity and user, for example the Corriong or Millowl (Phillip Island) penguin weighbridge that enables collection of data about penguin weight and foraging duration"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Engineering principles and systems,AC9TDE8K03,"analyse how force, motion and energy are used to manipulate and control engineered systems",,"testing functionality of an idea by producing prototypes and jigs, including the use of rapid prototyping tools such as 3D printers"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Food and fibre production,AC9TDE8K04,analyse how food and fibre are produced in managed environments and how these can become sustainable,,"analysing traditional First Nations Australians’ food and fibre sources for potential species that offer benefits in sustainability, such as conserving water use and resources needed for processing"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Food and fibre production,AC9TDE8K04,analyse how food and fibre are produced in managed environments and how these can become sustainable,,"comparing land and water management methods in contemporary Australian food and fibre production with a country in Asia, for example comparing the use of robotics, drones, global positioning system (GPS) technologies, minimum-tillage cropping, water-efficient irrigation and smart farm monitoring and controlling systems for increasing efficiency of farm operations and crop protection, and the impact of cash crops versus staples on social sustainability"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Food and fibre production,AC9TDE8K04,analyse how food and fibre are produced in managed environments and how these can become sustainable,,"investigating different animal nutrition strategies such as grazing and supplementary feeding, and their effects on quality when producing food and fibre products, for example meat tenderness, wool-fibre diameter (micron), milk fat and protein content"
Technologies,Design and Technologies,Years 7–8,Knowledge and understanding,Technologies context: Food and fibre production,AC9TDE8K04,analyse how food and fibre are produced in managed environments and how these can become sustainable,,"investigating how animal and plant crops are grown and the ethical and sustainable techniques used to increase food production, for example comparing the use of herbicides or medicines when producing food and fibre products and recognising the need to increase food production using cost-efficient, ethical and sustainable production techniques"
