SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 1,Language,Language for interacting with others,AC9E1LA01,"Understand how language, facial expressions and gestures are used to interact with others when asking for and providing information, making offers, exclaiming, requesting and giving commands",,"Recognising the effects of words, signing, gestures and body language on the way communications are received by others",EAL/D students may benefit from: •understanding how gestures may have different meanings in different cultural contexts
English,English,Year 1,Language,Language for interacting with others,AC9E1LA01,"Understand how language, facial expressions and gestures are used to interact with others when asking for and providing information, making offers, exclaiming, requesting and giving commands",,"Understanding that symbols, gestures and body language are key components of communication in first nations australian communities",
English,English,Year 1,Language,Language for interacting with others,AC9E1LA01,"Understand how language, facial expressions and gestures are used to interact with others when asking for and providing information, making offers, exclaiming, requesting and giving commands",,Viewing short films and discussing how characters use words and body language to convey emotions,
English,English,Year 1,Language,Language for interacting with others,AC9E1LA01,"Understand how language, facial expressions and gestures are used to interact with others when asking for and providing information, making offers, exclaiming, requesting and giving commands",,"Learning the difference between closed questions; for example, ""are you ready?"" and open questions; for example, ""what made this text so exciting?""",
English,English,Year 1,Language,Language for interacting with others,AC9E1LA02,"Explore language to provide reasons for likes, dislikes and preferences",,"Using words including ""because"" to introduce reasons for likes, dislikes and preferences","EAL/D students may benefit from: •practising how to turn simple statements into questions; for example, “I like noodles.”  ‘Do you like noodles?”"
English,English,Year 1,Language,Language for interacting with others,AC9E1LA02,"Explore language to provide reasons for likes, dislikes and preferences",,"Using words including ""because"" to introduce reasons for likes, dislikes and preferences","•learning language to express negative responses, for example ‘I don’t like noodles.’"
English,English,Year 1,Language,Language for interacting with others,AC9E1LA02,"Explore language to provide reasons for likes, dislikes and preferences",,"Exploring comparative words (adjectives) to express the degree of preference; for example, ""better"", ""faster""",
English,English,Year 1,Language,Text structure and organisation,AC9E1LA03,"Explore how texts are organised according to their purpose, such as to recount, narrate, express opinion, inform, report and explain",,Discussing and comparing the purposes and organisation of familiar texts,
English,English,Year 1,Language,Text structure and organisation,AC9E1LA03,"Explore how texts are organised according to their purpose, such as to recount, narrate, express opinion, inform, report and explain",,"Becoming familiar with the typical stages of types of texts; for example, recount and procedure",
English,English,Year 1,Language,Text structure and organisation,AC9E1LA03,"Explore how texts are organised according to their purpose, such as to recount, narrate, express opinion, inform, report and explain",,"Recognising that the structure of a text may include words and pictures; for example, an informative text may include words, illustrations and diagrams",
English,English,Year 1,Language,Text structure and organisation,AC9E1LA04,"Explore how repetition, rhyme and rhythm create cohesion in simple poems, chants and songs",,"Identifying patterns of repetition in texts; for example, repetition of sentence patterns such as ""have you seen ...""",
English,English,Year 1,Language,Text structure and organisation,AC9E1LA04,"Explore how repetition, rhyme and rhythm create cohesion in simple poems, chants and songs",,"Discussing different poems and identifying rhyme; for example, end of line rhyme",
English,English,Year 1,Language,Text structure and organisation,AC9E1LA05,"Understand how print and screen texts are organised using features such as page numbers, tables of content, headings and titles, navigation buttons, swipe screens, verbal commands, links and images",,"Comparing the layout of print and digital texts; for example, the layout of print and images in an information book and the layout of information in an online text",
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA06,Understand that a simple sentence consists of a single independent clause representing a single event or idea,,"Knowing that a single event or idea can include a process a happening or a state (verb), the participant or who or what is involved (noun group/phrase), and the surrounding circumstances (adverb group/phrase); for example, ""teddy (participant: who or what is involved) read (process: a happening) the book (participant: who or what is involved) in the library (circumstance: where he read).""","EAL/D students may benefit from: •opportunities to differentiate simple sentences from sentence fragments; for example “Is this a sentence? “In the playground”,  Is this a sentence? “Ali is playing in the playground.” “"
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA06,Understand that a simple sentence consists of a single independent clause representing a single event or idea,,"Knowing that a single event or idea can include a process a happening or a state (verb), the participant or who or what is involved (noun group/phrase), and the surrounding circumstances (adverb group/phrase); for example, ""teddy (participant: who or what is involved) read (process: a happening) the book (participant: who or what is involved) in the library (circumstance: where he read).""","•using colour coding or visuals to demonstrate subject and verb to create a sentence, then building in the object and further information using questions as prompts"
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA06,Understand that a simple sentence consists of a single independent clause representing a single event or idea,,"Understanding that simple sentences answer questions such as ""what is happening?"" and ""who or what is involved?"" along with details such as ""where?"", ""when?"", ""how?""",
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA07,"Understand that words can represent people, places and things (nouns, including pronouns), happenings and states (verbs), qualities (adjectives) and details such as when, where and how (adverbs)",,"Understanding that words or groups of words can represent the participants (nouns; for example, people, places, things) that are involved in various activities or processes (verbs of doing, saying, thinking, being), and the details or circumstances surrounding the activity (adjectives and adverbs that answer ""when?"", ""where?"", ""how?"")","EAL/D students may benefit from: •deconstructing and reconstructing sentences into ‘chunks’, not just individual words; for example adjectives and nouns grouped together"
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA07,"Understand that words can represent people, places and things (nouns, including pronouns), happenings and states (verbs), qualities (adjectives) and details such as when, where and how (adverbs)",,"Understanding that words or groups of words can represent the participants (nouns; for example, people, places, things) that are involved in various activities or processes (verbs of doing, saying, thinking, being), and the details or circumstances surrounding the activity (adjectives and adverbs that answer ""when?"", ""where?"", ""how?"")",•using colour-coding to demonstrate parts of sentences and types of words
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA07,"Understand that words can represent people, places and things (nouns, including pronouns), happenings and states (verbs), qualities (adjectives) and details such as when, where and how (adverbs)",,"Recognising how a sentence can be made more specific by adding adjectives, adverbs and precise verbs",
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA08,Compare how images in different types of texts contribute to meaning,,"Comparing images from texts where images of the same subject are represented differently; for example, a cartoon image of an animal, a photograph of an animal and a digital image of an animal in an advertisement",
English,English,Year 1,Language,Language for expressing and developing ideas,AC9E1LA08,Compare how images in different types of texts contribute to meaning,,Understanding how authors and illustrators build up meaning across a sequence of images,
