SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"conducting a survey to identify a community need that involves accessibility and social sustainability, for example design features that improve access to the school"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"examining products and environments to discover the factors that may have influenced the design and choice of technologies used, for example discussing energy-efficient cooking with a wok, or sustainable wood products for home use including furniture made from plantation timbers, bamboo toothbrushes or coconut shell bowls"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"examining the suitability of a service or system and proposing improvements, for example a water-saving system for a bathroom at home or school, traffic management systems to reduce traffic jams around the school, remote and regional services including medical services"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"exploring how Australian designers consider sustainability when designing products, services or environments, for example designing products from 100% recycled materials, designing services that use minimal energy, or designing landscapes that require minimal water"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"exploring how design and technologies occupations in the local area (urban, suburban, regional or rural) meet community needs, for example bakers, builders, engineers, farmers, seafood industry workers, mechanics, radiographers, textile designers and others in science, technology, engineering and mathematics roles"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies and society,AC9TDE4K01,"examine design and technologies occupations and factors including sustainability that impact on the design of products, services and environments to meet community needs",,"exploring how many First Nations Australians were and continue to be recognised for their specialist skills in designing and producing products made from local materials and providing related services, using sustainable practices to ensure future access to meet community needs, for example traditional adhesives"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies context: Engineering principles and systems; Materials and technologies specialisations,AC9TDE4K02,describe how forces and the properties of materials affect function in a product or system,,"deconstructing a product or system to identify how motion and forces affect performance, for example in a puppet such as a Japanese bunraku puppet or a model windmill with moving sails"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies context: Engineering principles and systems; Materials and technologies specialisations,AC9TDE4K02,describe how forces and the properties of materials affect function in a product or system,,"exploring through play how movement can be started by combining materials and using forces, for example releasing a wound rubber band to propel a model boat, how different materials may impact a marble roll speed, or how various surfaces from carpet to grass to concrete might affect a robot’s movement"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies context: Engineering principles and systems; Materials and technologies specialisations,AC9TDE4K02,describe how forces and the properties of materials affect function in a product or system,,"identifying engineered systems and experimenting with available local materials, tools and equipment to solve problems, for example designing a container or parachute that will keep an egg intact when dropped from a height; a pop-up card; a tower; or a vehicle"
Technologies,Design and Technologies,Years 3–4,Knowledge and understanding,Technologies context: Engineering principles and systems; Materials and technologies specialisations,AC9TDE4K02,describe how forces and the properties of materials affect function in a product or system,,"looking at models to identify how materials are used and movement is created, for example in the design of a toy with wheels or moving parts"
