SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,"Explaining how role models influence the way individuals see themselves; for example, sporting role models, social media influencers, parents, friends and coaches"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,"Investigating how First Nations Australians identify within and across communities through connection to Country/Place; for example, Bama People of the rainforests of North Queensland or Quandamooka People of South East Queensland"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,"Examining how beliefs and cultural practices convey meanings for cultural groups, including Australians of Asian heritage, and contribute to the development of positive self-identities"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,Exploring how connection to people and places can influence personal and cultural identities over time
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,"Exploring the different levels of connection within First Nations Australian communities, such as cultural group, clan, Country/Place, skin names and social standing within community"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P01,"Explain how identities can be influenced by people and places, and how we can create positive self-identities",,"Exploring how family, peers, popular culture, gender stereotypes and the media influence developing identities"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,"Understanding that experiences of puberty differ, and the resources and strategies chosen to manage these changes are personal"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,"Examining the range of products and resources available to manage the physical changes associated with puberty, including products for managing menstruation"
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,Understanding that physical changes experienced during puberty are linked to rites of passage ceremonies in many First Nations Australian communities
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,Discussing ways families and cultural groups acknowledge and celebrate major stages of development in young people’s lives
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,Analysing how roles and responsibilities change as people grow older and examining strategies for managing these increasing responsibilities
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P02,"Investigate resources and strategies to manage changes and transitions, including changes associated with puberty",,Examining how the developmental changes that occur through puberty prepare a persons' body for reproduction
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P03,Investigate how the portrayal of societal roles and responsibilities can be influenced by gender stereotypes,,Identifying characters in texts who are not constrained by traditional gender stereotypes and how this influences their choices and actions
Health and Physical Education,Health and Physical Education,Years 5–6,"Personal, social and community health",Identities and change,AC9HP6P03,Investigate how the portrayal of societal roles and responsibilities can be influenced by gender stereotypes,,Questioning the fairness of gender roles and proposing ways to challenge those practices that infringe on an individual’s human rights
